cod_ies;cod_municipio;nome_ies;sigla_ies;municipio;regiao;estado;sigla_estado;organizacao;rede;administracao;endereco;numero_endereco;complemento_endereco;bairro;cep;telefones;emails;site;latitude;longitude;local_coordenada
1772;2304400;Centro Universitário Fanor Wyden;UniFanor Wyden;Fortaleza;Nordeste;Ceará;CE;Centro Universitário;Privada;Privada;Rua Antonio Gomes Guimarães;150;Prédio;Dunas;60191195;(85)3052-4848;lfilho@fanor.edu.br,cleopoldino@fanor.edu.br,vpplan@devrybrasil.com.br;www.fanor.edu.br;-3.7343602180481;-38.5559577941895;INSTITUICAO
1773;4208401;Centro Universitário Fai;;Itapiranga;Sul;Santa Catarina;SC;Centro Universitário;Privada;Privada;Rua Carlos Kummer;S/N;;Universitário;89896000;(49)3678-8700;sec.presidencia@seifai.edu.br,rosangela0507@hotmail.com,marinoleyerkaufer@seifai.edu.br;www.seifai.edu.br;-27.1662158966064;-53.7018890380859;INSTITUICAO
1774;4119905;Faculdade Educacional De Ponta Grossa;;Ponta Grossa;Sul;Paraná;PR;Faculdade;Privada;Privada;Rua Tibúrcio Pedro Ferreira;55;;Centro;84010090;(42)3220-9999;ddi@kroton.com.br;www.uniao.edu.br;-25.1010208129883;-50.1569976806641;INSTITUICAO
1775;2604106;Centro Universitário Favip Wyden;UniFavip Wyden;Caruaru;Nordeste;Pernambuco;PE;Centro Universitário;Privada;Privada;Av Dr Pedro Jordão, S/N;S/N;;Mauricio De Nassau;55012640;(81)3722-8080;favip@favip.edu.br;www.favip.edu.br;-8.29351329803467;-35.9520568847656;INSTITUICAO
1776;3525904;Faculdade Anhanguera De Tecnologia De Jundiaí;FATJ;Jundiaí;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Senador Fonseca;1182;;Centro;13201017;(11)4583-1600;romilda@luizrosa.edu.br,daex.aesa@aesapar.com,manetenedora@aesapar.com;www.luizrosa.edu.br;-23.1781883239746;-46.9129600524902;INSTITUICAO
1777;4206504;Faculdade Metropolitana De Guaramirim;FAMEG;Guaramirim;Sul;Santa Catarina;SC;Faculdade;Privada;Privada;Rodovia Br 280 Km 60;15885;;Imigrantes;89270000;(47)3373-9800;gonter@grupouniasselvi.com.br,gestao.academica@fameg.edu.br,dagmar@fameg.edu.br;www.fameg.edu.br;-26.4748191833496;-49.0264549255371;INSTITUICAO
1779;5300108;Faculdade Aiec;AIEC / FAAB;Brasília;Centro Oeste;Distrito Federal;DF;Faculdade;Privada;Privada;Clsw 105 Bloco A;S/N;1º Andar Edifício Es;Sudoeste;70670431;(61)3403-0000;secretaria@aiec.br;www.aiec.br;-15.8157272338867;-47.9163475036621;INSTITUICAO
1780;4309605;Faculdade Horizontina;FAHOR;Horizontina;Sul;Rio Grande Do Sul;RS;Faculdade;Privada;Privada;Rua Buricá;725;;Centro;98920000;(55)3537-1614;fahor@fahor.com.br;www.fahor.com.br;-27.6509056091309;-54.319091796875;INSTITUICAO
1781;3520905;Faculdade Intesp;INTESP;Ipaussu;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Deoclides Da Silva Guidio;469;;Centro;18950000;(14)3344-1157;intesp-eletrica@cednet.com.br;www.intesp.edu.br;-23.0549163818359;-49.6231460571289;INSTITUICAO
1783;4219705;Faculdade De Ciências Sociais Aplicadas;FACISA - CELER;Xaxim;Sul;Santa Catarina;SC;Faculdade;Privada;Privada;Rodovia Br 282 Km 528;S/N;;Linha Limeira;89825000;(49)3353-8787;sec@celer.edu.br;www.celer.edu.br;-26.9594669342041;-52.5470695495605;INSTITUICAO
1785;5103205;Faculdade De Colider;FACIDER;Colíder;Centro Oeste;Mato Grosso;MT;Faculdade;Privada;Privada;Avenida Senador Julio Campos;995;Loteamento Trevo;Centro;78500000;(66)3541-1080,(66)3541-1081,(66)9985-4619;faculdadecolider@hotmail.com;www.sei-cesucol.edu.br;-10.8177604675293;-55.4423980712891;INSTITUICAO
1786;3139003;Instituto Machadense De Ensino Superior;IMES;Machado;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Avenida Filhas De Sant Ana - Rod. Br. 267 - Km 03;S/Nº;Distrito Industrial;Distrito Industrial;37750000;(35)3295-9800;secretaria@fumesc.com.br,rosangela@fumesc.com.br;www.fumesc.com.br;-21.6881332397461;-45.9228363037109;INSTITUICAO
1788;3526902;Faculdade De Administração E Artes De Limeira;FAAL;Limeira;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Avenida Carlos Kuntz Busch;800;;Parque Egisto Ragazzo;13485905;(19)3444-3240;silvia@faal.com.br,orlando@faal.com.br,kenia@faal.com.br;www.faal.com.br;-22.5690822601318;-47.3965606689453;INSTITUICAO
1789;4103701;Faculdade Catuaí;ICES;Cambé;Sul;Paraná;PR;Faculdade;Privada;Privada;Av. Bento Munhoz Da Rocha Neto;210;;Conjunto Castelo Branco;86186000;(43)3253-5454;mvalduga@faculdadecatuai.com.br:maria.valduga@yahoo.com.br;www.faculdadecatuai.com.br;-23.2934303283691;-51.236686706543;INSTITUICAO
1790;2931350;Faculdade Do Sul Da Bahia;FASB;Teixeira De Freitas;Nordeste;Bahia;BA;Faculdade;Privada;Privada;Rua Minelvino Macedo;120;;Bela Vista;45997050;(73)3011-7000;sec@ffassis.edu.br;;-17.5389862060547;-39.730655670166;INSTITUICAO
1797;4113700;Faculdades Londrina;;Londrina;Sul;Paraná;PR;Faculdade;Privada;Privada;Avenida Anália Franco;750;Esquina Com Avenida;Cervejaria;86039560;(43)4009-4009;uninorte@uninorte.edu.br;www.uninorte.edu.br;-23.3360900878906;-51.1482887268066;INSTITUICAO
1798;4106407;Faculdade Educacional De Cornélio Procópio;FACED;Cornélio Procópio;Sul;Paraná;PR;Faculdade;Privada;Privada;Pr 160, Km 04;S/N;Saída Para Leópolis;Conjunto Universitário;86300000;(43)3524-3301;diretoria@faccrei.edu.br;www.faccrei.edu.br;-23.1869525909424;-50.6452827453613;INSTITUICAO
1800;4121406;Faculdade De Realeza;CESREAL;Realeza;Sul;Paraná;PR;Faculdade;Privada;Privada;Rodovia Pr;281;Km 2;Rodovia;85770000;(46)3543-4444;cesreal@cesreal.br;www.cesreal.br;-25.7853546142578;-53.5201034545898;INSTITUICAO
1801;4128005;Faculdade Dom Bosco De Ubiratã;DOM BOSCO UBIRATÃ;Ubiratã;Sul;Paraná;PR;Faculdade;Privada;Privada;Avenida Clodoaldo De Oliveira;1117;Jardim São Paulo;Centro;85440000;(44)3543-1607;fundacaoxingu@uol.com.br;www.faculdadesdombosco.edu.br;-24.5408782958984;-52.9948310852051;INSTITUICAO
1804;3529401;Faculdade De Mauá - Fama;FAMA;Mauá;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Vitorino Dell'Antônia;349;;Vila Noemia;9370570;(11)4512-6100;diretoria@facmaua.edu.br;www.facmaua.edu.br;-23.6704940795898;-46.4646835327148;INSTITUICAO
1805;2607901;Centro Universitário Dos Guararapes;UNIFG;Jaboatão Dos Guararapes;Nordeste;Pernambuco;PE;Centro Universitário;Privada;Privada;Rua Comendador José Didier;27;;Piedade;54400160;(81)3461-5530;direcaogeral@faculdadeguararapes.edu.br;www.faculdadeguararapes.edu.br;-8.16202640533447;-34.916316986084;INSTITUICAO
1806;3534401;Faculdade Fernão Dias;FAFE;Osasco;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Euclides Da Cunha;70;Prédios B E C;Centro;6016030;(11)3681-7614;faculdade@faculdadefernaodias.edu.br;www.faculdadefernaodias.edu.br;-23.5351123809814;-46.7763824462891;INSTITUICAO
1807;2300200;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Acaraú;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-2.88905048370361;-40.1131858825684;INSTITUICAO
1807;2301109;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Aracati;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-4.56688022613525;-37.775806427002;INSTITUICAO
1807;2302107;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Baturité;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-4.3434157371521;-38.8642692565918;INSTITUICAO
1807;2302800;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Canindé;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-4.39081716537476;-39.3127632141113;INSTITUICAO
1807;2303808;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Cedro;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-6.60077476501465;-39.055118560791;INSTITUICAO
1807;2304103;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Crateús;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-5.17206430435181;-40.6579208374023;INSTITUICAO
1807;2304202;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Crato;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-7.20506620407104;-39.4479942321777;INSTITUICAO
1807;2304400;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Fortaleza;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;Avenida Treze De Maio;2081;;Benfica;60040531;(85)3307-3666;reitoria@ifce.edu.br;www.ifce.edu.br;-3.7443675994873;-38.5360527038574;INSTITUICAO
1807;2305506;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Iguatu;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-6.39199638366699;-39.2649726867676;INSTITUICAO
1807;2306900;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Jaguaribe;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-5.87940359115601;-38.6096382141113;INSTITUICAO
1807;2307304;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Juazeiro Do Norte;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-7.24552345275879;-39.3062782287598;INSTITUICAO
1807;2307601;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Limoeiro Do Norte;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-5.14589548110962;-38.0936050415039;INSTITUICAO
1807;2307650;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Maracanaú;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-3.87210845947266;-38.6116065979004;INSTITUICAO
1807;2311306;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Quixadá;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-4.97808504104614;-39.0578384399414;INSTITUICAO
1807;2312908;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Sobral;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-3.68319821357727;-40.3413467407227;INSTITUICAO
1807;2313401;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Tianguá;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-3.73292565345764;-41.0121383666992;INSTITUICAO
1807;2313609;Instituto Federal De Educação, Ciência E Tecnologia Do Ceará;IFCE;Ubajara;Nordeste;Ceará;CE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-3.84444499015808;-40.917407989502;INSTITUICAO
1808;3200201;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Alegre;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-20.7580127716064;-41.4539947509766;INSTITUICAO
1808;3200607;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Aracruz;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-19.8242435455322;-40.2628021240234;INSTITUICAO
1808;3201209;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Cachoeiro De Itapemirim;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-20.8032741546631;-41.1551208496094;INSTITUICAO
1808;3201308;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Cariacica;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-20.3243446350098;-40.3715438842773;INSTITUICAO
1808;3201506;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Colatina;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-19.520320892334;-40.6140823364258;INSTITUICAO
1808;3202405;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Guarapari;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-20.6471138000488;-40.4960784912109;INSTITUICAO
1808;3203908;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Nova Venécia;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-18.7134494781494;-40.3776092529297;INSTITUICAO
1808;3204609;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Santa Teresa;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-19.805025100708;-40.6769104003906;INSTITUICAO
1808;3204906;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;São Mateus;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-18.678150177002;-39.8607711791992;INSTITUICAO
1808;3205002;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Serra;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-20.122896194458;-40.3054084777832;MUNICIPIO
1808;3205101;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Viana;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-20.3668746948242;-40.4216651916504;MUNICIPIO
1808;3205200;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Vila Velha;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-20.3477821350098;-40.2949523925781;MUNICIPIO
1808;3205309;Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo;IFES;Vitória;Sudeste;Espírito Santo;ES;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;Avenida Rio Branco;50;;Santa Lucia;29056255;(27)3357-7500;gabinete@ifes.edu.br,moramey@ifes.edu.br;www.ifes.edu.br;-20.3073196411133;-40.302303314209;INSTITUICAO
1809;2601409;Instituto Federal De Educação, Ciência E Tecnologia De Pernambuco;IFPE;Barreiros;Nordeste;Pernambuco;PE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-8.82268905639648;-35.1962127685547;INSTITUICAO
1809;2601706;Instituto Federal De Educação, Ciência E Tecnologia De Pernambuco;IFPE;Belo Jardim;Nordeste;Pernambuco;PE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-8.3233699798584;-36.416820526123;INSTITUICAO
1809;2604106;Instituto Federal De Educação, Ciência E Tecnologia De Pernambuco;IFPE;Caruaru;Nordeste;Pernambuco;PE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-8.2889575958252;-36.0188140869141;INSTITUICAO
1809;2607208;Instituto Federal De Educação, Ciência E Tecnologia De Pernambuco;IFPE;Ipojuca;Nordeste;Pernambuco;PE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-8.38485050201416;-35.0422668457031;INSTITUICAO
1809;2610905;Instituto Federal De Educação, Ciência E Tecnologia De Pernambuco;IFPE;Pesqueira;Nordeste;Pernambuco;PE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-8.36759281158447;-36.6803436279297;INSTITUICAO
1809;2611606;Instituto Federal De Educação, Ciência E Tecnologia De Pernambuco;IFPE;Recife;Nordeste;Pernambuco;PE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;Avenida Professor Luiz Freire;500;;Curado;50740540;(81)2125-1600;gabinete@reitoria.ifpe.edu.br;www.ifpe.edu.br;-8.05949020385742;-34.9506034851074;INSTITUICAO
1809;2616407;Instituto Federal De Educação, Ciência E Tecnologia De Pernambuco;IFPE;Vitória De Santo Antão;Nordeste;Pernambuco;PE;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-8.10133743286133;-35.2915992736816;INSTITUICAO
1810;3503208;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Araraquara;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-21.7839126586914;-48.2109603881836;INSTITUICAO
1810;3504503;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Avaré;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-23.0784568786621;-48.9262580871582;INSTITUICAO
1810;3505500;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Barretos;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-20.5410442352295;-48.5495071411133;INSTITUICAO
1810;3506508;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Birigui;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-21.2495250701904;-50.3135528564453;INSTITUICAO
1810;3507001;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Boituva;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-23.2883987426758;-47.6522102355957;INSTITUICAO
1810;3507605;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Bragança Paulista;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-22.9487361907959;-46.5584831237793;INSTITUICAO
1810;3509502;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Campinas;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-22.9482688903809;-47.1497802734375;INSTITUICAO
1810;3509700;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Campos Do Jordão;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-22.7427310943604;-45.5925407409668;INSTITUICAO
1810;3510401;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Capivari;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-22.976692199707;-47.4733200073242;INSTITUICAO
1810;3510500;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Caraguatatuba;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-23.6368846893311;-45.4259071350098;INSTITUICAO
1810;3511102;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Catanduva;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-21.146656036377;-48.9461326599121;INSTITUICAO
1810;3513504;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Cubatão;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-23.9284000396729;-46.4123497009277;INSTITUICAO
1810;3518800;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Guarulhos;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-23.4388275146484;-46.5373916625977;INSTITUICAO
1810;3519071;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Hortolândia;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-22.8509368896484;-47.2311630249023;INSTITUICAO
1810;3522307;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Itapetininga;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-23.5938167572021;-48.0185508728027;INSTITUICAO
1810;3524402;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Jacareí;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-23.3176231384277;-45.9836692810059;INSTITUICAO
1810;3538709;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Piracicaba;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-22.6935710906982;-47.6252517700195;INSTITUICAO
1810;3541307;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Presidente Epitácio;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-21.7853012084961;-52.111515045166;INSTITUICAO
1810;3545209;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;Salto;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-23.1965026855469;-47.302074432373;INSTITUICAO
1810;3548906;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;São Carlos;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-21.9694976806641;-47.8780708312988;INSTITUICAO
1810;3549102;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;São João Da Boa Vista;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;;;;;;;;;-21.9671115875244;-46.8126945495605;INSTITUICAO
1810;3550308;Instituto Federal De Educação, Ciência E Tecnologia De São Paulo;IFSP;São Paulo;Sudeste;São Paulo;SP;Instituto Federal de Educação, Ciência e Tecnologia;Pública;Federal;Rua Pedro Vicente;625;;Canindé;1109010;(11)2763-7505;htenorio@ifsp.edu.br,tathiane.cecilia@gmail.com,tfilgueiras@ifsp.edu.br,rovilson.dias@gmail.com;www.ifsp.edu.br;-23.5237808227539;-46.6223220825195;INSTITUICAO
